701,0.000817195
23324,0.000816595
6639133,0.000815066
33127,0.000814551
5959,0.000814218
21383,0.000813023
381399,0.000811028
155443,0.000809014
18858,0.000804506
898,0.000798114
19052,0.000796385
53509,0.000788856
49121,0.000786889
13774,0.000779434
334751,0.000779076
42808,0.000778463
88885,0.00077781
54139,0.000776997
200825,0.000776038
6458,0.000770855
303,0.000768162
21292,0.000766421
204228,0.000765205
3415,0.000761902
19603,0.000759456
34230,0.00075647
3292,0.000753521
13040,0.000748499
29816,0.000738017
21255,0.000734498
22997,0.000732185
192748,0.000730273
76762,0.000728848
262927,0.000723766
37754,0.000720572
8166,0.000717069
48997,0.000716407
51518,0.00071506
422569,0.000710733
30733,0.000708823
400297,0.000708543
17752,0.000707141
13682,0.000703325
832809,0.000697917
576862,0.000696123
16716,0.000693395
30046,0.000691282
34340,0.000689563
3335,0.000688367
34415,0.000684866
17951,0.000679662
50435,0.000674606
21883857,0.00066048
19271,0.000658801
99404,0.000655091
43701,0.000654888
1273,0.000652228
24202,0.000651783
45756,0.000647439
1062429,0.00064291
24872,0.000634351
277295,0.000624713
12324080,0.000624529
18993816,0.000624174
21182,0.000622224
28222445,0.000620965
26685,0.000620229
24320051,0.000617641
23055,0.000614112
8103,0.000612354
102024,0.000610474
18959138,0.000610296
106539,0.000609842
5672,0.000609189
36637,0.000606573
148576,0.000605177
92679,0.000598928
90451,0.000598073
26291,0.000598017
179571,0.000596607
8504,0.000592482
4482,0.000591132
53707,0.0005907
29778,0.000586556
13015878,0.000586416
7299,0.000586054
7485,0.000585842
46394,0.000583738
21342,0.000582843
239055,0.000580097
33685,0.000577675
5665,0.000577219
27308,0.000573637
7406,0.000572995
21362,0.000571857
2008699,0.000566901
6230,0.000566451
13373,0.000561611
24580536,0.000561066
791,0.000560853
149139,0.000557786
4214,0.000557559
15660,0.000553748
44214,0.000551772
21651,0.000549367
56509,0.000548787
64485,0.000546118
51499,0.000543482
22943,0.000543426
2377,0.000543084
2685269,0.000541428
29490,0.00053943
51763,0.000538487
42652,0.000538403
85423,0.000537619
532055,0.000536935
42653,0.000535723
197225,0.000534613
4637590,0.000529222
18998720,0.000521882
31922,0.000519569
938546,0.000518273
25645,0.000517632
14073,0.000517022
21171418,0.000512545
16766,0.000511003
42423,0.000510584
234176,0.000510131
68049,0.000508396
39206,0.000508374
188900,0.000507619
222651,0.000503699
21373,0.00050167
469762,0.000501579
19766,0.000497769
13574,0.000497341
3464,0.000497275
46763,0.000497245
70904,0.000496804
16854,0.000496554
21061,0.000495818
12737,0.000495583
280276,0.000495582
17238691,0.000494975
30635,0.000494401
53837,0.000489647
32431,0.000488302
130495,0.000487393
49417,0.000486159
250724,0.000483125
7129693,0.000482885
53130,0.000480256
230578,0.000480073
12448,0.000480051
33536,0.000478267
58236,0.000475488
36752,0.000475185
143752,0.000474761
21492663,0.000473992
5876413,0.000473469
28399,0.000470891
136566,0.000470878
332961,0.000467926
57974,0.000463478
16271745,0.00046277
48218,0.000460667
5724,0.000460589
13169,0.000460501
51611,0.00045819
31921,0.000458144
21244,0.000458106
450636,0.000456976
183897,0.00045479
182544,0.000453229
49557,0.000453153
125320,0.000450957
8060,0.000449872
4349459,0.000447641
24117,0.00044716
65433,0.000445914
8167,0.000445421
657,0.000442947
57180,0.00044049
21927,0.000440017
8522,0.000439178
36754,0.000437652
399328,0.000435223
44191,0.000433738
74215,0.000433678
32022,0.000433659
15316,0.000431085
154276,0.000430796
255771,0.000430659
60891,0.000429165
13096524,0.000427604
69553,0.000427494
12118,0.00042569
211285,0.000425449
17717,0.000423751
183957,0.000422808
276447,0.000422121
23409980,0.000421463
179578,0.000420005
99425,0.000419327
4502,0.000418997
197451,0.000417671
5910,0.000417555
31302,0.000417153
714694,0.000416655
1123369,0.00041628
38414,0.000411755
2298740,0.000408449
21302,0.000405129
19074264,0.000404076
55693,0.000403088
33521,0.000401982
12176,0.000401907
52944,0.000401106
70157,0.000400289
1559991,0.000400162
227177,0.000397809
2395137,0.000393376
85427,0.000392519
785587,0.000392496
697558,0.000391744
168006,0.000390228
649259,0.000388946
14749,0.000387979
369155,0.000385427
60585,0.000384096
219353,0.000383964
30188,0.000383376
8408,0.000383337
26269656,0.000383231
4689709,0.000382014
3464580,0.000381786
7166340,0.000380109
257453,0.000379941
53713,0.000379489
18778516,0.000379194
61344,0.000378767
4518,0.00037619
96875,0.000375434
1723487,0.000374421
9356,0.000373235
84317,0.000370205
7567080,0.000369752
8983183,0.000367144
20289178,0.000365113
354042,0.000363063
690842,0.000361539
916345,0.00036075
53343,0.000360564
17238567,0.000359767
491918,0.000359081
28343,0.000358783
739119,0.000357496
1445,0.000356908
32977,0.000356462
26828,0.000354469
99721,0.000353326
21188370,0.000353143
292598,0.000352885
98221,0.000352006
52665,0.000351962
265083,0.000351852
95405,0.000351804
160640,0.000350981
26219,0.000350785
93088,0.000349631
22316,0.00034856
18952975,0.000347679
19127,0.00034563
48847,0.000344482
29376,0.000344154
171629,0.00034357
18947965,0.000343474
13076,0.000343291
15895358,0.000342713
387623,0.000342267
78147,0.00034138
298680,0.000340986
47734,0.000339975
7766419,0.000338578
27358,0.000337963
55130,0.000337348
43530,0.000336745
48129,0.00033652
186300,0.000336401
31516,0.000335982
37506,0.000335359
14726,0.00033524
29621833,0.000335233
2196211,0.000333718
32817,0.000333042
83750,0.000332644
338052,0.000331357
33220,0.000329514
23962301,0.000328825
46795,0.000328625
154744,0.000327081
8377,0.000324833
7446,0.000324362
163306,0.000324357
16775,0.000323494
1050794,0.000322853
197156,0.000322295
64308,0.000321848
14889,0.000319853
408840,0.000316808
225695,0.000314023
649020,0.000312162
30043,0.000311462
9800150,0.000311309
2405873,0.000311211
219724,0.000309158
478684,0.000308973
18932156,0.00030763
287291,0.00030722
152098,0.000306362
264853,0.000305768
214764,0.000303989
27123,0.000303746
252507,0.000303172
1989580,0.000302801
43589,0.000302757
53107,0.000302557
4177,0.000302182
105445,0.000300392
7004698,0.000300307
68202,0.000299478
454048,0.00029894
184730,0.000298399
16271163,0.000298302
5702,0.000298105
156653,0.000298087
12027,0.000297742
1866009,0.000297308
390050,0.000297163
22760983,0.000297099
326019,0.000296071
31174,0.000295857
59308,0.000294524
171080,0.000293799
272204,0.000293645
605077,0.000293528
16243,0.0002934
53464,0.000292743
46989,0.0002922
22304,0.000291283
162870,0.000291002
651620,0.000290806
13394,0.000290244
14369,0.000290044
62049,0.00028931
17561,0.000289198
21350970,0.000288879
218076,0.000287688
211271,0.000285337
54253,0.000285152
217756,0.000284135
26257090,0.000283946
18913065,0.000283371
32152,0.000282351
26388,0.000281622
19811,0.000281412
265170,0.000280931
47700,0.000280699
16779,0.000280109
22718,0.000279591
234542,0.000278549
177165,0.000277617
82198,0.000277485
29469,0.000276523
175228,0.000275754
4267238,0.000274804
12578,0.00027462
32117,0.000274092
286271,0.000273832
16674,0.000273763
72735,0.000273454
901189,0.000272505
481294,0.000272087
145607,0.000271586
95327,0.000271014
18952469,0.000270463
242098,0.000269912
30892,0.000269359
293722,0.000268361
102495,0.000267726
351127,0.000267645
8078,0.000266232
21345189,0.000265362
221651,0.000265158
273436,0.000264197
810090,0.000263996
313647,0.000263859
150204,0.000263545
5500,0.000263268
801876,0.000262318
5052533,0.000262196
55880,0.000262138
42185,0.000261151
241247,0.000260865
27278,0.000260777
562951,0.000260672
415162,0.000260248
87009,0.000260117
26905,0.000259154
19708,0.00025907
12980,0.000258895
864789,0.000258682
310156,0.000258564
132109,0.000258528
16258945,0.00025809
18727355,0.000258087
27117,0.000257937
1261480,0.000257046
266241,0.000256989
9253,0.000256151
12233,0.000255806
48711,0.000255683
48923,0.000255431
81262,0.000254494
380965,0.000253966
269769,0.00025372
63503,0.000253188
37410,0.000252455
63125,0.000252214
135823,0.000251461
448467,0.000250589
145843,0.000250494
263483,0.000249797
17780763,0.000249707
230329,0.000248936
449390,0.000248095
5677606,0.000247753
57905,0.000247613
425289,0.000247326
1472206,0.000246875
29762323,0.000246837
7222,0.000246359
52625,0.000246014
37357,0.000245444
148950,0.000244935
947692,0.000244524
708597,0.000244215
87469,0.000244158
234579,0.000243942
23861381,0.000243697
36717,0.000242917
271490,0.000241455
11347136,0.000241455
47394,0.000241405
37245,0.000241231
34052,0.000241051
138268,0.000240878
32443,0.000240874
3755,0.000240172
313628,0.000238008
883627,0.000237575
454186,0.000236113
33060,0.000236088
27451,0.000236034
160832,0.000234999
30861547,0.000234007
62581,0.000233987
28891611,0.000232889
17173785,0.000232252
464078,0.000231961
4554151,0.000231747
57808,0.00023117
156896,0.000230566
70970,0.000230429
615438,0.0002304
209325,0.000229299
26973,0.000229238
18435,0.000229165
172185,0.000228934
10045,0.000228934
861213,0.000228815
160592,0.000228269
46596,0.000228058
822342,0.000227242
440520,0.00022596
2057171,0.000225943
4201480,0.000225834
7382,0.000225824
383648,0.000225807
647655,0.000225741
27298083,0.000225719
1778527,0.000225182
14750,0.00022509
26444,0.000224986
53129,0.000224895
3141986,0.000224292
48922,0.000224177
1858942,0.000223239
588316,0.00022247
349036,0.000222447
3458,0.000222145
286413,0.000221908
6340,0.000221757
2855554,0.000221486
664039,0.000221474
5879,0.00022091
137011,0.000220606
211003,0.000219498
21670,0.000219226
671437,0.000219097
3229,0.000218927
1741313,0.000218346
71299,0.000217931
19594534,0.000217825
60777,0.000217324
1372,0.000217097
51487,0.000217014
1367241,0.000216814
3875,0.000216087
44575,0.000215917
5766,0.000215817
12241,0.000215749
45967,0.000215219
525210,0.000215062
19283806,0.000214478
505455,0.000214276
56495,0.000214226
1003265,0.000214019
132862,0.000213653
218667,0.000213567
985804,0.00021349
9456536,0.000213246
25869317,0.000213014
50582,0.000212812
16992,0.00021244
1808199,0.000212411
21453,0.000212159
98409,0.000211877
213909,0.000211818
72842,0.000211716
240314,0.000211533
447293,0.000211526
30048,0.000211417
55170,0.000210759
412827,0.000209258
63876,0.000208208
479944,0.000207928
21978,0.00020777
632126,0.000207523
82030,0.000207164
14496392,0.000207007
19009110,0.000206949
188429,0.000206942
683097,0.000206709
352418,0.000206039
173973,0.000205961
53055,0.000205889
39070,0.000205805
1942,0.000205768
166410,0.00020526
23626,0.00020504
43465,0.000204606
33948,0.000204531
39316,0.000204303
168632,0.000203598
236455,0.000203311
20337,0.000202623
1058889,0.000202423
143163,0.000202405
46793,0.000201925
2179764,0.000201779
4628401,0.000201706
316061,0.000201263
309547,0.000201255
5629558,0.000200955
5703684,0.000200443
50972,0.000200272
266656,0.000200113
195163,0.000199657
54379,0.000198805
1520,0.000198068
991584,0.000197809
7067,0.000197415
171752,0.000196028
106515,0.000195941
103525,0.00019582
268295,0.00019581
338937,0.000195797
4062370,0.000195579
11466,0.000195578
87900,0.000195004
5233,0.000194821
11539407,0.000194569
22918,0.000194505
454854,0.000194156
79770,0.000193201
292602,0.000193168
148172,0.000192545
630555,0.000191901
18952846,0.000191761
418254,0.000191686
105566,0.000191032
350532,0.000190763
3445202,0.000190158
353130,0.000190009
368468,0.000189619
18985040,0.000189423
49699,0.000189336
58647,0.000189169
67030,0.000189147
538882,0.000188996
147675,0.000188788
69375,0.000188528
282956,0.000188396
295971,0.000188156
351004,0.00018787
731832,0.000187821
255840,0.00018774
134920,0.000187605
149245,0.000187372
386026,0.000186371
363180,0.000185996
1562846,0.000185991
165741,0.000185854
52812,0.00018539
1268406,0.000185367
16020434,0.000185362
60520,0.000185179
4973,0.000185063
1414033,0.000184656
313650,0.000184505
424543,0.000184471
13765,0.000184166
1563308,0.000184071
27162110,0.000183666
376437,0.000183146
70435,0.00018294
154735,0.000182543
326299,0.000182372
152692,0.000182128
1374845,0.000181747
315989,0.000181741
34422,0.000181688
315801,0.000181572
13802,0.000181474
149349,0.000181209
519489,0.00018116
17060,0.00018085
779319,0.000180692
218205,0.000180679
82028,0.000180499
180209,0.000180378
34286,0.000180361
52520,0.000179545
2009202,0.000179242
323592,0.000179214
349532,0.000178882
25601,0.000178658
23671992,0.000178363
268746,0.000177988
7441,0.000177799
188904,0.000177538
448512,0.000177451
3300207,0.000177182
65205,0.000176499
413436,0.000176386
91318,0.000176313
60598,0.000176163
208605,0.000175189
266706,0.000175097
284309,0.000175016
37392,0.000174811
368433,0.000174512
350020,0.000174301
1323627,0.000173918
17276,0.000173873
35524,0.000173731
21228,0.000173571
173816,0.000173462
65560,0.000173318
633241,0.000173223
18383177,0.000173005
7892040,0.000172927
48442,0.000172794
336685,0.000172528
3775023,0.00017229
87260,0.000172159
13072,0.000172126
506881,0.000171712
153861,0.000171587
1020867,0.000171229
30317,0.000170994
1714630,0.000170933
42978,0.000170748
16760,0.000170591
136959,0.000170555
596736,0.000170048
386966,0.000169968
1265393,0.000169929
1548575,0.00016957
322524,0.000169309
671203,0.00016912
55633,0.000168939
9833,0.00016891
781827,0.000168141
52028,0.000167683
188031,0.000167584
105032,0.000167575
21242,0.000167476
43262,0.000167405
86355,0.000167208
13602909,0.000166464
12475,0.000166407
173366,0.000166122
1711717,0.000165984
324298,0.000165761
77667,0.000165313
8152135,0.000165092
24823737,0.00016497
447008,0.000164694
2185497,0.000164582
20011318,0.00016439
901303,0.000164304
277555,0.000164303
491026,0.000164228
44568,0.000163888
1762499,0.000163514
872602,0.00016345
18933632,0.000163245
385358,0.000163015
105629,0.00016296
323202,0.000162534
581765,0.000162332
258943,0.000161653
393805,0.000161341
400247,0.000161275
1762386,0.000161132
317886,0.000160559
598843,0.000159985
1100754,0.000159455
31428,0.000159436
289674,0.000158693
42431,0.000158439
173815,0.000158343
322915,0.000158302
37062,0.000158232
33056,0.000158005
313830,0.000157955
4599275,0.00015779
45210,0.000157585
23455173,0.000157541
18950817,0.000157389
193606,0.000157003
288480,0.000156855
94341,0.000156453
46916,0.000156286
506021,0.00015591
179042,0.000155857
424015,0.000155664
182049,0.0001556
27441,0.000155201
45893,0.00015498
554924,0.000154741
22984,0.000154353
1205390,0.000154339
867647,0.000154263
191395,0.000154183
198379,0.000154125
1787290,0.000153718
4911,0.000153484
50116,0.000153295
27005785,0.000153255
474706,0.000152934
605524,0.000152865
156605,0.000152841
140899,0.000152837
190470,0.000152797
213910,0.000152716
1344523,0.00015236
55589,0.000152302
31415,0.000152261
2583970,0.000152224
242046,0.0001522
498246,0.000152139
27118,0.000152126
101655,0.000151978
71071,0.000151655
692999,0.000151645
596473,0.000151623
199278,0.000151544
25086027,0.000151535
2736,0.000151398
54980,0.000151172
61114,0.000150887
101612,0.000150843
173333,0.000150641
447006,0.000150444
305553,0.000150308
2273619,0.000150306
3850267,0.000149967
19230879,0.000149845
262544,0.000149625
31958,0.000149346
668125,0.000149153
44195,0.000149105
452439,0.000149097
96603,0.000148963
62912,0.000148872
29283658,0.000148576
234891,0.000148446
266720,0.000148219
1939533,0.000147927
193596,0.00014752
7664801,0.000147088
106788,0.00014708
2017943,0.000146749
20216,0.000146674
1102876,0.000146265
2417836,0.000146245
179445,0.000146209
7906746,0.000145932
1905943,0.000145739
158914,0.000145668
106582,0.000145517
1488902,0.000145243
7244144,0.000145051
197744,0.000144976
417761,0.000144847
5791422,0.000144831
851,0.000144663
50060,0.00014461
3470,0.000144546
36526,0.000144534
367560,0.000144403
584220,0.000144052
143738,0.000143812
969734,0.000143456
459163,0.00014328
358780,0.000143148
6250,0.000143049
102930,0.000143028
289627,0.000142941
161704,0.000142908
190812,0.000142763
339953,0.000142692
107801,0.000142646
81834,0.000142344
951540,0.000142034
38520,0.000141914
413170,0.000141646
14660718,0.000141486
1853296,0.000141379
758426,0.000141376
370053,0.000140951
43866,0.000140803
907931,0.00014074
3548890,0.000140658
1120301,0.000140658
105064,0.000140526
728080,0.00014051
1032278,0.000139468
2200232,0.000139374
28740,0.000139311
3614978,0.000139304
26282927,0.00013919
284749,0.000139157
106793,0.00013914
28969,0.000138954
13624702,0.00013881
20226,0.000138479
107798,0.000138431
1102595,0.000138359
132095,0.000138117
277776,0.000138064
178796,0.000137608
48694,0.000137503
390896,0.000137499
171131,0.000137466
67923,0.000137449
957422,0.000137198
23932,0.000137086
371568,0.000137077
1762107,0.00013688
910155,0.000136856
2868997,0.000136851
106574,0.00013663
312903,0.000136278
322876,0.000136073
2709283,0.000136035
5478,0.000136024
102739,0.000135898
1446,0.000135891
17355,0.000135715
58088,0.000135655
588693,0.000135614
157237,0.000135256
13143358,0.000135001
4010,0.000134839
284368,0.000134634
768226,0.000134633
175114,0.000134614
93597,0.000134535
15379,0.000134491
1202362,0.000134407
174640,0.000134403
7972817,0.000134373
57554,0.000134273
231343,0.000134151
2999192,0.000133979
690,0.000133832
6260215,0.000133636
82133,0.000133357
355237,0.000133125
199070,0.000132935
3491221,0.00013289
1584991,0.000132421
1483593,0.000132401
166837,0.000132338
2934504,0.000132062
1187910,0.000131915
39443,0.000131674
130702,0.000131538
938598,0.000131429
450784,0.000131194
8611724,0.00013119
148483,0.000130692
320467,0.000130604
386667,0.000130565
226985,0.000130496
17518965,0.000130484
536079,0.000130137
226211,0.000130081
51531,0.000130028
1392290,0.000129738
372315,0.000129703
189973,0.000129621
215267,0.000129243
7467700,0.000129155
18597,0.000129132
601382,0.000128887
511631,0.000128861
329210,0.000128846
456367,0.000128689
191156,0.000128655
29818009,0.000128243
33864,0.000128178
55526,0.000128151
293089,0.000127962
981688,0.000127887
190445,0.000127853
323764,0.000127509
296393,0.000126855
183935,0.000126553
51572,0.000126298
478997,0.000126277
1008972,0.000126224
123548,0.000126091
2512010,0.000126076
13986,0.000125844
209935,0.000125732
1705173,0.000125597
9251893,0.000125537
558940,0.000125482
353261,0.000125324
47646,0.000125243
21490852,0.000125109
95594,0.000125075
314673,0.000125055
34636,0.000125016
39300,0.000125007
359626,0.000124944
47222,0.000124834
56313,0.00012472
725631,0.000124592
205584,0.000124559
1608469,0.0001245
99047,0.000124344
45715,0.000124139
55229,0.000124102
370350,0.000123997
285954,0.000123925
250109,0.000123842
704340,0.000123754
7427073,0.000123676
292257,0.000123675
221698,0.000123398
57842,0.000123382
31723,0.000123286
107334,0.000123247
31350,0.000123106
4903698,0.000123002
26482919,0.000122997
1021806,0.000122911
222234,0.000122798
2513601,0.000122751
68208,0.000122474
166412,0.000122427
613714,0.000122062
198137,0.000121819
209131,0.000121745
38553,0.000121687
224021,0.000121603
1314898,0.000121426
24760673,0.00012138
27190592,0.000121351
621485,0.000121138
8222430,0.000121067
293349,0.000120712
21950,0.00012062
893026,0.000120319
101392,0.000120231
222243,0.00012009
613939,0.000120017
2663229,0.000119762
754970,0.00011972
95092,0.000119468
23809308,0.000119355
38361,0.000119161
6776714,0.000119133
91944,0.000119059
537250,0.000119027
155516,0.000118776
14752,0.000118388
29005,0.000118316
2253558,0.000118298
1095698,0.000118273
45474,0.000118015
20555890,0.000117978
1562475,0.000117927
18158473,0.00011759
105455,0.000117576
452823,0.000117378
66728,0.000117193
797018,0.000117029
174042,0.000116941
159283,0.000116929
110235,0.000116718
29316,0.000116698
55708,0.000116667
771458,0.000116465
877492,0.000116359
715013,0.000116309
594137,0.000116291
541348,0.000116241
5431778,0.000115898
192819,0.000115877
3367760,0.000115826
324222,0.000115629
241663,0.000115596
11414946,0.000115229
1413699,0.000115165
356997,0.000114986
57863,0.000114898
204687,0.000114872
69386,0.000114824
230878,0.000114821
661379,0.000114592
1246843,0.000114447
409184,0.000114411
2076883,0.000114349
11285,0.000114112
5490,0.000114084
5030863,0.00011402
1103627,0.000113938
24517676,0.000113923
665291,0.000113883
40400,0.000113645
57902,0.000113587
34670,0.000113579
299120,0.00011351
931753,0.000113445
795071,0.000113443
91048,0.000113418
344815,0.000113387
2250414,0.000113274
202725,0.000113187
4910,0.000113137
348640,0.000113103
911178,0.000112989
194195,0.000112668
277049,0.000112391
290509,0.000112306
25994100,0.000112257
448863,0.000112208
2078206,0.0001122
83060,0.000112106
126039,0.000112002
146680,0.000111887
41960,0.000111814
30872720,0.000111796
124417,0.000111785
309668,0.000111729
58681,0.000111699
16767,0.000111526
2488232,0.000111343
2074617,0.000111086
312055,0.000110922
289471,0.000110886
30691222,0.000110874
4812951,0.000110659
2701,0.000110619
340937,0.000110535
61967,0.000110471
9477,0.000110379
43551,0.000110323
2164837,0.000110112
80949,0.000110073
21003944,0.000110056
288452,0.000109877
382002,0.000109786
2061425,0.000109196
65424,0.000109139
66171,0.000109125
300499,0.000108974
535210,0.000108944
7472,0.000108835
95078,0.000108793
335453,0.000108662
53825,0.000108656
181579,0.000108544
198642,0.000108479
10516495,0.000108446
3612881,0.000108243
106674,0.000108155
634070,0.000108145
1889736,0.000108114
520576,0.000108055
4230656,0.000108055
7398839,0.000108021
3615261,0.000107957
797593,0.00010783
184959,0.000107775
168225,0.000107636
1711574,0.000107523
632148,0.000107479
48921,0.000107467
646800,0.000107424
535684,0.000107333
193317,0.000107237
2709689,0.000107227
117311,0.000107144
7548,0.000107141
3999237,0.000107121
2193925,0.00010687
238741,0.000106819
1267376,0.000106749
2590380,0.000106608
67397,0.000106586
184342,0.000106426
330860,0.000106404
72979,0.000106312
1417544,0.000106303
1854607,0.0001062
72844,0.000106099
182231,0.000106024
26988210,0.000105913
149300,0.000105835
933741,0.00010559
247653,0.000105542
10957463,0.000105447
1039292,0.000105417
172437,0.000105311
60244,0.000105218
1399249,0.000105155
50680,0.000105154
123654,0.000105022
696897,0.000104985
42370,0.000104975
24421613,0.00010472
2116960,0.000104633
370734,0.00010462
242751,0.000104609
190853,0.000104543
62007,0.00010428
594134,0.00010419
162282,0.000103938
2545323,0.000103799
53321,0.000103773
2332284,0.000103656
291743,0.00010361
111352,0.000103508
42858,0.000103276
19112583,0.000103196
487132,0.000103114
1211321,0.000103055
925271,0.000103025
715587,0.000103013
13159,0.000102863
11204315,0.000102787
517943,0.000102747
730669,0.00010264
178771,0.000102564
107433,0.000102271
1306226,0.000102218
332293,0.000102209
69605,0.000102127
125898,0.000102039
44805,0.000101926
311795,0.000101913
111774,0.000101896
91931,0.00010186
173128,0.00010184
594178,0.000101798
438410,0.000101748
13047516,0.000101542
13726971,0.000101487
1756209,0.000101393
3168091,0.000101388
25600,0.000101195
198828,0.000101178
57709,0.000101176
579452,0.000101075
13143683,0.000101056
524013,0.000100805
875849,0.000100626
140050,0.000100559
105036,0.000100396
57706,0.000100369
2345812,0.000100309
106609,0.000100269
300615,0.000100208
3634,0.00010011
6097908,9.99646e-05
39582,9.99192e-05
95913,9.99134e-05
3878,9.98801e-05
205137,9.98195e-05
79758,9.95754e-05
58098,9.9569e-05
2806736,9.94553e-05
989795,9.94296e-05
206748,9.93436e-05
195805,9.93176e-05
48550,9.91656e-05
121754,9.89311e-05
342020,9.85167e-05
27648509,9.84762e-05
7406637,9.84604e-05
197051,9.83288e-05
1062066,9.82711e-05
181094,9.82669e-05
1080144,9.81682e-05
326925,9.80741e-05
5858208,9.80426e-05
99302,9.8037e-05
109719,9.80121e-05
11930181,9.80072e-05
1467897,9.79449e-05
133495,9.79161e-05
1478364,9.76923e-05
263220,9.74793e-05
9245367,9.74608e-05
571165,9.74169e-05
328108,9.7405e-05
16229,9.73356e-05
525836,9.72496e-05
59056,9.72086e-05
149481,9.71097e-05
1892626,9.7106e-05
73903,9.68713e-05
84274,9.6859e-05
239021,9.68465e-05
6115314,9.67998e-05
814718,9.6745e-05
32754,9.67349e-05
108349,9.6724e-05
635505,9.67205e-05
310046,9.66787e-05
108583,9.66629e-05
157636,9.6633e-05
13452960,9.65313e-05
28267,9.63652e-05
25604,9.61569e-05
18962267,9.60949e-05
271109,9.60743e-05
229521,9.59894e-05
461714,9.59137e-05
116296,9.58182e-05
2377911,9.58139e-05
150749,9.57655e-05
1833532,9.57454e-05
5392588,9.57429e-05
350267,9.57267e-05
338454,9.57246e-05
5945577,9.55784e-05
105167,9.54856e-05
74644,9.54129e-05
431367,9.51593e-05
522287,9.51443e-05
308302,9.50245e-05
236428,9.4988e-05
5099278,9.49645e-05
1872829,9.49602e-05
910251,9.48908e-05
299978,9.48873e-05
11600232,9.48607e-05
274229,9.48151e-05
3560211,9.47586e-05
319197,9.46041e-05
752208,9.4444e-05
57690,9.4325e-05
492640,9.43146e-05
55312,9.4311e-05
2877705,9.43031e-05
343206,9.42921e-05
1335582,9.42302e-05
140379,9.42247e-05
179033,9.41524e-05
5025,9.41251e-05
44454,9.41038e-05
1106388,9.3996e-05
48987,9.39687e-05
534423,9.38503e-05
152120,9.3759e-05
8797131,9.37244e-05
944221,9.36624e-05
239274,9.3565e-05
637676,9.35543e-05
3261664,9.35137e-05
2264742,9.35009e-05
713194,9.34243e-05
19995051,9.33888e-05
4271725,9.33556e-05
1800030,9.32335e-05
3042996,9.31824e-05
151252,9.30705e-05
349025,9.30452e-05
374515,9.29829e-05
313998,9.28852e-05
134921,9.28406e-05
15199,9.28364e-05
34750,9.28344e-05
467420,9.2765e-05
269349,9.27457e-05
151248,9.2743e-05
271543,9.27372e-05
1090694,9.25645e-05
28573,9.25255e-05
25750099,9.23262e-05
24109126,9.22921e-05
